Deal ID,Spatial accuracy level,Location,Point,Facility name,Location description,Comment on location
8338,Administrative region,"Gondar, Ethiopia","12.60302,37.45213",,,The company is located in West Gondar region in West Aremachiho district and in Terfwork village
8339,Administrative region,"Gondar, Ethiopia","12.60302,37.45213",,,The company is located in West Gondar region in West Aremachiho district
8340,Administrative region,"Gondar, Ethiopia","12.60302,37.45213",,,The company is located in West Gondar region in West Aremachiho district
8341,Administrative region,"Gondar, Ethiopia","12.60302,37.45213",,,The company is located in West Gondar region in West Aremachiho district and in Meder Genet village
8342,Administrative region,"Gondar, Ethiopia","12.60302,37.45213",,,The company is located in West Gondar region in West Aremachiho district and in Gelaluban village
8343,Administrative region,"Gondar, Ethiopia","12.60302,37.45213",,,The company is located in West Gondar region in West Aremachiho district
8394,Exact location,"Kilolo, Tansania","-8.05941,35.79356",Clinton Development Farm,,
8402,Administrative region,"Gondar, Ethiopia","12.60302,37.45213",,,The company is located in West Gondar region in West Aremachiho district and in Korhumer village.
8404,Administrative region,"Gondar, Ethiopia","12.60302,37.45213",,,The company is located in West Gondar region in West Aremachiho district in Abotir and Zemen Merik village
8405,Administrative region,"Gondar, Ethiopia","12.60302,37.45213",,,The company is located in West Gondar region in West Aremachiho district in Korehumer village.
8406,Administrative region,"Gondar, Ethiopia","12.60302,37.45213",,,"The company is located in Central Gondar Region, in Tsegde district and in Marezenb village."
8407,Administrative region,"Gondar, Ethiopia","12.60302,37.45213",,,"The company is located in Central Gondar Region, in Tsegde district and in Marezenb village."
8408,Administrative region,"Gondar, Ethiopia","12.60302,37.45213",,,"The company is located in Central Gondar Region, in Tsegde district and in Marezenb village."
8409,Administrative region,"Gondar, Ethiopia","12.60302,37.45213",,,The company is located in Central Gondar Region and in Tsegde district
8410,Administrative region,"Gondar, Ethiopia","13.49997,37.16667",,,"The company is located in Central Gondar Region, in Tsegde district and in Marezenb village"
8411,Administrative region,"Gondar, Ethiopia","12.60302,37.45213",,,"The company is located in Central Gondar Region, in Tsegde district and in Saneki village"
8415,Administrative region,"Gondar, Ethiopia","12.60302,37.45213",,,"The company is located in Central Gondar Region, in Tsegde district and in Marezenb village"
8416,Administrative region,"Gondar, Ethiopia","12.60302,37.45213",,,"The company is located in Central Gondar Region, in Tsegde district and in Marezenb village"
8417,Administrative region,"Gondar, Ethiopia","12.60302,37.45213",,,"The company is located in Central Gondar Region, in Tsegde district and in Saneki village"
8418,Administrative region,"Gondar, Ethiopia","12.60302,37.45213",,,"The company is located in Central Gondar Region, in Tsegde district and in Marezenb village"
8419,Administrative region,"Gondar, Ethiopia","12.60302,37.45213",,,"The company is located in Central Gondar Region, in Tsegde district and in Marezenb village"
8434,Administrative region,Ethiopia,"7.76692,35.46289",,,"The company located in  Amhara region, Southern Wollo zone and in Desie Zuriya district."
8435,Administrative region,Ethiopia,"7.76692,35.46289",,,"The company located in Amhara region, Southern Wollo zone in Jama district."
8436,Administrative region,Ethiopia,"7.76692,35.46289",,,"The company located in Amhara region, Southern Wollo zone in Sayint district."
8437,Administrative region,"Tchirozerine, Niger","17.26466,7.83136",,,100ha pilot area
8437,Administrative region,"Ingal, Niger","16.78673,6.93433",,,20ha pilot area
8438,Administrative region,"Bahir Dar, Ethiopia","11.57421,37.36135",,,"The project is located in Amhara Region, West Gojam Zone, Wonberma district in Woyenema village."
8439,Administrative region,"Bahir Dar, Ethiopia","11.57421,37.36135",,,"The project is located in Amhara Region, West Gojam Zone in Wonberma district"
8440,Administrative region,"Bahir Dar, Ethiopia","11.57421,37.36135",,,"The project is located in Amhara Region, West Gojam Zone, Wonberma district in Gumerdonde
village."
8441,Administrative region,"Bahir Dar, Ethiopia","11.57421,37.36135",,,"The project is located in Amhara Region, West Gojam Zone, Wonberma district in Gumerdonde village."
8442,Administrative region,"Bahir Dar, Ethiopia","11.57421,37.36135",,,"The project is located in Amhara Region, West Gojam Zone, Wonberma district in Juambi village."
8443,Administrative region,"Bahir Dar, Ethiopia","11.57421,37.36135",,,"The project is located in Amhara Region, West Gojam Zone in South Achefer district."
8445,Administrative region,"Bahir Dar, Ethiopia","11.57421,37.36135",,,"The project is located in Amhara Region, West Gojam Zone, Denbecha district in Mekarlegabedis village."
8446,Administrative region,"Bahir Dar, Ethiopia","11.57421,37.36135",,,"The project is located in Amhara Region, West Gojam Zone, Wonberma district in Gumerdonde village."
8448,Administrative region,"Bahir Dar, Ethiopia","11.57421,37.36135",,,"The project is located in Amhara Region, Awi Zone, Ayahu Guagusa district in Enabara village."
8449,Administrative region,"Bahir Dar, Ethiopia","11.57421,37.36135",,,"The project is located in Amhara Region, Awi Zone, Ayahu Guagusa district in Amebela village."
8452,Exact location,"Bawjiasi, Ghana","5.66622,-0.54614",,,Pineapple farm of 2000 acres. Close to Gold Coast Fruit (deal 4583)
8452,Approximate location,"Kpando, Ghana","6.99063,0.29488",,,Mango farm of 700 acres at a village called Tafi Abuipe near Kpando.
8454,Coordinates,"Gbefi, Ghana","7.02948,0.37846",,,The farm is located in the backyard of Ghana (about 200 km north of the Capital Accra) adjacent to the village Gbefi
8455,Administrative region,"Eastern Region, Ghana","6.2374,-0.45024",,,along the lake Volta (Eastern region)
8456,Administrative region,"Yapei, Ghana","9.16125,-1.16708",,,North west of Yapei
8457,Coordinates,"Lisala, Democratic Republic of the Congo","2.51477,21.60445",,,"Secteur: Mongala Motima; territoire: Lisala; district: Mongala; 
Contract area shapefile from DRC Forest Atlas matched based on contract number."
8458,Coordinates,"Unnamed Road, Ndekabalandji, Gabon","-0.74205,12.97016",,,Location of the saw mill
8459,Coordinates,"Lingbinkurra, Ghana","8.8319,-1.44853",,,The rice mill is located in Tamale city.
8461,Administrative region,"Bahir Dar, Ethiopia","11.57421,37.36135",,,"The project is located in Amhara Region, Awi Zone, Ayahu Guagusa district in Amebela village."
8463,Administrative region,"Bahir Dar, Ethiopia","11.57421,37.36135",,,"The project is located in Amhara Region, Awi Zone, Ayahu Guagusa district in Amebela village."
8464,Administrative region,"Bahir Dar, Ethiopia","11.57421,37.36135",,,"The project is located in Amhara Region, Awi Zone, Ayahu Guagusa district in Kupar village."
8465,Administrative region,"Bahir Dar, Ethiopia","11.57421,37.36135",,,"The project is located in Amhara Region, Awi Zone, Ayahu Guagusa district in Amebela village."
8471,Coordinates,"Aketi, Democratic Republic of the Congo","2.1725,24.28321",,,"Territoire: Aketi, Bus-Uele province; 
Contract area shapefile from DRC Forest Atlas matched based on contract number."
8472,Coordinates,"Basoko, Democratic Republic of the Congo","1.90744,23.96694",,,"Lieu: Yoko and Wahanga, Territoire: Basoko and Aketi, Tshopo and Bas-Uele provinces; 
Contract area shapefile from DRC Forest Atlas matched based on contract number."
8473,Administrative region,"Boende, Democratic Republic of the Congo","-0.28429,20.88509",,,"Territoire: Befale and Boende, Tshuapa province"
8475,Coordinates,"Ubundu, Democratic Republic of the Congo","0.24095,25.68436",,,"Secteur: Bakumu d'Obiatuku, Territoire: Ubundu, District: Tshopo, Orientale Province

Contract area shapefile from DRC Forest Atlas."
8476,Coordinates,"Ubundu, Democratic Republic of the Congo","0.24919,25.37949",,,"Secteur: Bakumu Mngongo, Territoire: Ubundu, District: Tshopo, Orientale province

Contract area shapefile from DRC Forest Atlas."
8477,Coordinates,"Kondolole, Democratic Republic of the Congo","1.34294,25.92306",,,"Secteur de Bekoni Kondolole, Territoire de Bafwasende, Tshopo Province

Contract area shapefile from DRC Forest Atlas."
8478,Coordinates,"Lukenie, Democratic Republic of the Congo","-3.67114,19.43176",,,"Oshwe; 
Contract area shapefile from DRC Forest Atlas matched based on contract number."
8479,Coordinates,"Luabu, Democratic Republic of the Congo","-2.79366,18.57046",,,Contract area shapefile from DRC Forest Atlas matched based on contract number.
8500,Administrative region,"Edo, Nigeria","6.63418,5.93041",,,In o Illushi or Uro
8501,Approximate location,"Mazowe, Zimbabwe","-17.50802,30.97573",,,mazowe mashonaland central
8506,Approximate location,"Anaku, Nigeria","6.45919,6.92896",,,"Anaku, within Anambra State"
8538,Country,Zimbabwe,"-19.01544,29.15486",,,
8539,Administrative region,"Singida, Tanzania","-4.82535,34.76303",,,"Ikungi Administrative District, Singida Region, central Tanzania"
8540,Approximate location,"Sousse, Tunisia","35.8245,10.63458",,,
8541,Exact location,"Concession, Zimbabwe","-17.40131,30.87631",,,"Lot 1 Manyewe North Farm, Concession in the Mashonaland Central Province of Zimbabwe."
8543,Administrative region,"Kamasondo, Lungi, Sierra Leone","8.63432,-13.2072",,,Rogbeh Swamps Port Loko district: Kamasondo and Lokomasama chiefdoms
8570,Exact location,Ethiopia,"8.7704,38.91961",,,"Eastern Industry Zone, which is 30 kilometres from Addis Ababa, the capital of Ethiopia."
8571,Exact location,"Gbah Kandakai, Liberia","6.72805,-10.9934",,,"Gawular district, babaginda road, Liberia"
8586,Administrative region,"Louga, Senegal","15.61418,-16.22868",,,
8587,Approximate location,"Toubakouta, Senegal","13.78214,-16.4693",Niombato DAC,,Une localité située dans la commune de Toubacouta (département de Foundiougne)
8589,Administrative region,"Velingara, Senegal","13.14408,-14.10594",,,
8591,Administrative region,"Velingara, Senegal","13.14408,-14.10594",,,
8592,Administrative region,"Matam, Senegal","15.66002,-13.25769",Casier de boynadji,,
8593,Administrative region,"Matam, Senegal","15.66002,-13.25769",Casier Matam,,
8594,Administrative region,"Dakar, Senegal","14.71668,-17.46769",Périmètre de reboisement de malika,,
8595,Administrative region,"Fatick, Senegal","14.33902,-16.41114",Aérodrome Fatick,,
8596,Administrative region,"Fatick, Senegal","14.33902,-16.41114",Sel Afrique,,
8597,Administrative region,"Koumpentoum, Senegal","13.97794,-14.56261",Sgne Ndiguel Sene Agro,,
8598,Administrative region,"Podor, Senegal","16.66006,-14.95933",Cuvette Salde walla,,
8599,Administrative region,"Ranerou, Senegal","15.29543,-13.95791",Diamboye ba,,
8600,Administrative region,"Dagana, Senegal","16.51056,-15.50348",Amadou tidiane,,
8602,Administrative region,"Dagana, Senegal","16.51056,-15.50348",Amadou tidiane,,
8603,Administrative region,"Dagana, Senegal","16.51056,-15.50348",Demba Ba,,
8604,Administrative region,"Koumpentoum, Senegal","13.97794,-14.56261",Ibrahima Sy Agro,,
8605,Administrative region,"Sedhiou, Senegal","12.7046,-15.55623",Babyra,,
8606,Coordinates,"Bakel, Senegal","14.87258,-12.49898",Entreprise Mapathé Ndiouck,,Bakel (Région de Tambacounda)
8607,Coordinates,"Karakaéné, Senegal","12.9092,-11.50624",Karakaena,,
8616,Administrative region,"Saraya, Senegal","12.83637,-11.75523",Libidor,,
8617,Administrative region,"Podor, Senegal","16.66006,-14.95933",Mais Sénégal,,
8618,Administrative region,"Thies, Senegal","14.79101,-16.93586",Ferme communautaire tessette,,
8619,Coordinates,"Kanel, Senegal","15.32795,-13.03039",SRPM (PETIT MINE NDENDORY ) SOCIÉTÉ  ÉTUDES ET DE  RÉALISATION DES PHOSPHATES DE MATAM,,"Arrondissement de Wouro Sidy, Departements of Kanel and Matam
Bordered on one side by the Sénégal river which forms the boundary between Senegal and Mauritania. The other delineation is formed by a previous mine allocated to SERPM-SA.

Spatial information derived from ministerial decree."
8620,Administrative region,"Matam, Senegal","15.66002,-13.25769",Casier de ndulumadji,,
8622,Administrative region,"Ranerou, Senegal","15.29543,-13.95791",El hadji diam ka,,
8624,Administrative region,"Oussouye, Senegal","12.48845,-16.54368",Programme d'Appui au Developpement Socioeconomique pour la paix en Casamance,,
8625,Exact location,"Khossanto, Senegal","13.1615,-12.00628",SORED-MINES,Niamia,"perimeter of Niamia (Department of Kédougou, Region of Tambacounda)

Spatial information derived from ministerial decree."
8626,Administrative region,"Podor, Senegal","16.66006,-14.95933",Wodos pété,,
8627,Administrative region,"Thies, Senegal","14.79101,-16.93586",Zai aéroport,,
8628,Administrative region,"Ranerou, Senegal","15.29543,-13.95791",Ousmane gueye,,
8629,Administrative region,"Louga, Senegal","15.61418,-16.22868",Ablaye fall,,
8630,Administrative region,"Koumpentoum, Senegal","13.97794,-14.56261",Thierno Mamadou Seydi Ba,,
8631,Administrative region,"Louga, Senegal","15.61418,-16.22868",Ndiaga Kane Agro,,
8632,Administrative region,"Bakel, Senegal","14.90267,-12.46385",Projet d'amenagement hydro-agricole kolangal,,
8633,Administrative region,"Podor, Senegal","16.66006,-14.95933",GIE DIAPGOLADJI PHASE1,,
8634,Administrative region,"Louga, Senegal","15.61418,-16.22868",,,
8641,Administrative region,"Podor, Senegal","16.66006,-14.95933",Cuvette diebou,,
8642,Administrative region,"Dagana, Senegal","16.51056,-15.50348",Demba Ba,,
8643,Administrative region,"Velingara, Senegal","13.14408,-14.10594",G.I.E YELITARE NDEMA  ET GAYNAKA,,
8644,Administrative region,"Louga, Senegal","15.61418,-16.22868",GIE  Belel  koydy,,
8646,Administrative region,"Tivaouane, Senegal","14.95267,-16.81194",Gisements Phosphates de NIAKHENE,,
8647,Administrative region,"Ranerou, Senegal","15.29543,-13.95791",,,
8648,Administrative region,"Kanel, Senegal","15.48843,-13.17548",,,
8649,Administrative region,"Louga, Senegal","15.61418,-16.22868",Ndia Gou Reuy Agro,,
8650,Administrative region,"Louga, Senegal","15.61418,-16.22868",Ndia Khakham Agro,,
8651,Administrative region,"Louga, Senegal","15.61418,-16.22868",,,
8653,Administrative region,"Dakar, Senegal","14.71668,-17.46769",Parcelles assenies de camberene,,
8654,Administrative region,"Dakar, Senegal","14.71668,-17.46769",Parcelles assenies de keur massar,,
8655,Administrative region,"Dakar, Senegal","14.71668,-17.46769",Parcelles assenies de Malika,,
8657,Administrative region,"Omuo, Nigeria","7.76302,5.72472",,,
8658,Coordinates,"Dokolo, Uganda","2.02155,32.94953",Kachung Forest Project,Forest Reserve,
